ELEITO,SQ_CANDIDATO,CD_CARGO,NR_IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,CD_REELEICAO,VR_BEM_CANDIDATO,QT_VOTOS_NOMINAIS
0,70001609159,8,510,4,8,9,3,232,0,7866743,897
0,270001654149,7,630,4,8,3,3,297,0,361301169,630
0,70001654750,6,490,4,8,1,1,131,0,7706478849,349
0,160001654824,6,720,2,8,3,1,121,0,147668118,11925
0,160001621876,7,700,4,8,3,1,923,0,3344110,211
0,210001647971,7,580,2,8,3,1,277,1,280765408,33611
0,180001604055,7,430,2,8,9,3,131,1,80460479,27685
0,80001609618,7,500,2,8,3,3,124,0,25500000,217
0,20001621793,7,440,2,8,1,3,266,0,70319399,856
0,50001609458,7,500,2,6,3,3,169,0,2000000,2233
0,240001644766,7,500,4,7,1,1,257,0,3300000,704
0,20001621805,7,350,2,8,9,3,171,0,5799061,1913
0,110001604406,7,440,2,8,3,1,297,0,5130599,8014
0,250001611866,6,570,2,8,3,1,170,0,74730449,3364
0,10001619991,6,340,2,8,1,3,233,0,110000,1478
0,250001619345,7,370,2,8,3,2,278,0,3669000,11882
0,180001605681,7,660,2,6,3,3,923,0,1350000,9797
0,40001633272,7,440,4,6,1,5,999,0,300000,2816
0,120001613593,7,550,2,8,3,2,235,0,2385000,548
0,50001606390,7,290,2,7,1,2,931,0,180000,7418
0,190001722046,7,500,2,8,3,1,233,0,325000,1745
1,80001719701,7,660,4,7,9,1,277,1,1825000,36720
0,240001612501,7,440,4,8,3,2,278,0,890000,1945
0,170001609270,7,400,4,8,1,1,257,0,9080000,306
0,170001736049,6,380,4,8,1,3,257,0,4100000,459
0,250001611238,6,590,2,8,3,1,999,0,126170988,13415
0,250001643633,7,400,2,8,3,1,257,0,1744160,976
0,140001611694,7,390,2,8,1,1,125,0,95000,636
0,240001644758,7,780,2,8,3,1,257,0,14040658,9278
0,140001651416,7,540,4,8,3,3,298,0,241200,1118
0,150001612066,6,420,4,8,9,3,393,0,1484790,966
0,40001643965,7,540,2,8,9,1,233,0,2750000,583
0,250001619361,7,650,2,6,9,1,999,0,2501000,1921
0,190001619439,7,350,2,6,1,1,257,0,1030000,3135
0,150001621566,7,470,4,6,1,1,999,0,500000,86
0,250001621729,7,560,2,8,3,1,999,0,1320000,3509
0,130001615241,7,400,2,8,1,3,257,0,88810598,20055
0,210001646682,6,620,2,8,3,1,257,0,240705927,13465
0,210001647158,7,620,2,8,9,1,112,0,91849942,27808
0,210001610624,7,490,2,8,1,1,200,0,2860963,13459
0,50001614674,7,520,2,7,3,3,999,0,43805452,65
0,10001723626,6,500,2,3,3,3,923,0,220000,327
1,190001606579,6,570,2,8,3,3,277,0,5118804,89947
0,220001643226,7,360,2,6,1,3,278,0,1900000,888
0,130001678169,7,600,2,8,1,3,124,0,57135000,2540
0,190001603418,6,530,2,4,1,1,266,0,3489700,2491
0,110001601577,6,450,2,8,3,3,233,0,5710000,12193
0,10001606495,7,540,4,3,3,3,598,0,300000,33
0,130001613142,7,640,2,6,3,2,537,0,1307450,714
0,250001612275,7,540,4,8,9,1,131,0,9670000,8277
0,220001614440,6,520,2,6,3,1,257,0,105000,20
0,30001600721,7,340,2,8,1,1,101,0,2700000,1079
0,50001607231,6,570,2,8,3,1,601,0,19095495,34848
0,40001618447,6,680,2,8,3,1,257,0,246533707,52014
0,40001618478,7,620,2,8,3,3,257,0,19748607,3622
0,130001605824,7,690,2,8,3,2,169,0,142396971,18833
0,240001679963,6,630,2,8,5,1,999,0,4623890,29
0,250001725837,6,450,2,8,9,1,125,0,18527500,43460
0,20001636057,7,540,4,8,3,1,132,0,15100000,231
0,250001610179,7,800,2,8,5,1,131,0,67800000,9295
0,160001622192,7,450,4,8,3,1,131,0,4059813,536
0,70001654169,6,780,2,2,1,3,258,0,130000000,274
0,100001603112,6,490,4,8,3,1,131,0,6600000,6199
0,130001615169,6,570,2,8,9,1,291,0,720000,641782
0,240001679865,5,660,2,8,9,1,125,1,99562831,641782
0,210001601958,7,580,2,7,3,1,999,0,3622310,641782
0,250001610202,7,520,2,8,3,1,257,0,6220250,4517
0,50001605969,7,510,2,8,9,2,232,0,4000000,125
0,170001605471,7,510,4,8,3,2,232,0,7550000,2980
0,40001633263,7,600,4,6,5,2,999,0,1500000,1669
0,180001601238,6,460,4,8,1,1,258,0,740000,617
1,160001716038,7,720,2,8,1,1,131,1,333675215,44126
0,250001606235,7,560,2,8,3,1,111,0,229601723,32880
0,200001598458,6,380,2,6,1,3,254,0,300000,424
0,130001668893,6,570,2,8,9,1,278,0,155000,4659
0,250001611885,6,400,4,8,3,2,257,0,400000,789
0,40001732295,7,600,2,6,3,3,156,0,4640000,540
0,130001607601,6,330,4,7,1,1,411,0,2320000,90
0,160001603727,6,460,4,8,3,3,131,0,3751732,6251
0,60001608912,7,390,4,7,1,3,257,0,36020304000000000,4920
0,50001609365,6,560,2,7,9,1,163,0,756000,31448
0,250001620638,7,630,2,8,3,1,257,0,118432463,665
0,160001614504,6,490,2,7,9,1,999,0,2039260,5527
1,140001676907,7,470,4,8,1,3,257,0,50000,48006
0,160001597806,7,310,2,8,3,3,131,0,4275000,1100
0,140001615717,6,530,4,8,1,3,113,0,750000,5351
0,80001615359,6,660,2,8,3,1,111,0,27700000,6443
0,170001620387,7,600,2,8,1,1,266,0,17096998200000000,24455
0,250001643309,7,600,2,6,3,1,402,0,3600000,66
0,110001612759,6,620,2,6,3,1,234,1,28581354,53285
0,240001644880,6,520,2,8,3,1,101,0,32796440,5875
0,260001646666,7,400,2,6,1,4,709,0,62000,440
1,190001636600,7,390,2,8,3,1,277,1,1674686,80970
0,250001611735,7,410,2,8,3,2,113,0,6450000,2820
0,250001610267,6,520,2,8,9,1,257,0,619096,3539
0,240001612494,7,560,2,6,9,1,257,0,62718862,28114
0,210001647178,7,490,2,8,3,1,257,0,154792827,27824
0,90001730700,6,370,4,4,1,2,169,0,2200000,242
0,40001620681,7,410,2,8,3,1,297,0,115037961,511
0,130001634113,6,520,4,8,1,1,131,0,51447540,338
0,70001621130,8,230,2,7,1,1,999,0,82155,483
0,250001643822,7,360,2,8,3,3,297,0,5230000,3444
0,160001723252,7,540,4,6,3,1,923,0,140000,203
0,150001620814,7,430,4,6,1,1,999,0,80000,161
1,240001614339,7,440,2,8,1,1,131,1,52912475,39749
1,100001602653,7,350,4,8,3,1,222,0,34832751,38927
0,190001619465,7,490,4,8,3,1,278,0,23224616,542
0,250001643829,7,590,2,8,3,1,266,0,11120000,3033
0,210001620232,7,350,2,8,1,1,296,0,41153501,21591
0,220001596842,7,400,2,6,1,3,207,0,28500,188
0,220001609402,7,500,4,6,3,1,278,0,5110000,2299
0,180001605697,7,460,4,6,1,3,606,1,1900000,20412
0,130001612843,7,570,2,8,3,3,999,0,4500000,18
0,250001620272,6,480,2,8,3,1,278,0,5946034,11936
0,250001602002,5,420,4,8,9,1,137,0,11659534,280460
0,190001596720,7,580,2,8,3,3,296,0,31573644,7738
0,250001717127,6,390,2,6,3,1,257,0,550000,620
0,150001620810,7,640,2,6,3,3,999,0,907010,1039
0,240001644650,6,410,2,8,3,1,131,0,70418578,1281
0,190001723093,7,340,4,7,3,1,257,0,426000,1093
0,250001643291,7,530,2,8,3,1,233,0,17040842,511
0,240001614594,6,430,2,8,1,1,293,0,3000000,29
0,240001645239,7,650,2,7,3,1,257,0,5200000,665
0,130001596295,7,440,2,6,3,1,257,0,8691868,1800
0,50001619842,6,490,2,8,3,1,257,0,100000,1828
0,160001716359,6,440,2,6,3,1,257,0,200000,1386
0,160001723032,7,440,2,8,1,1,233,0,41084335,666
0,50001619277,7,690,4,4,5,2,923,0,812000,334
0,260001600233,6,310,4,6,1,1,297,0,1000000,3570
0,250001613958,6,390,4,8,1,3,131,0,150000,460
0,260001693738,5,590,2,8,3,1,111,0,91125761,246398
0,170001609128,6,530,2,8,9,3,232,0,8000000,7886
0,30001739811,6,470,4,8,1,3,257,0,4940000,772
0,10001649322,7,450,2,6,3,3,999,0,314160,188
0,200001647092,6,570,4,8,9,1,113,0,51803564,1919
0,130001634273,7,320,2,8,3,1,131,0,17832931,3756
0,60001643123,6,570,4,8,9,3,298,0,5200000,238
0,210001648936,7,290,4,8,1,1,171,0,12896072,25500
0,240001647224,7,450,2,8,3,1,258,0,3593888,860
0,30001608286,7,410,4,6,1,1,243,0,4000000,143
1,150001612064,7,730,4,8,3,1,111,1,48887887,38799
1,90001653166,7,340,2,8,1,1,277,1,98141688,50843
0,10001606217,7,520,2,8,3,3,297,0,1200000,3558
0,110001719537,7,650,4,8,1,1,111,0,11000000,190
0,100001689538,7,460,2,8,3,3,266,0,2000000,1181
0,180001605768,7,480,4,8,9,1,233,0,33275558,6949
1,120001652312,7,720,2,8,3,1,922,0,366532783,47193
0,250001619910,5,480,4,8,3,1,277,0,29885368,447550
0,120001643164,7,560,2,7,9,1,257,0,3388000,3483
0,240001612509,7,670,2,7,3,2,156,0,10839524,400
0,210001647188,7,550,4,8,3,1,999,0,117958911,670
0,30001606524,7,640,2,8,9,3,111,0,3620000,1030
0,250001639545,7,660,2,8,3,1,101,0,1028431183,1864
0,230001595294,7,510,4,8,9,3,232,0,3350000,1883
0,250001643773,7,690,4,6,1,3,923,1,90000,160
0,170001618847,6,550,2,8,3,1,101,0,5400000,322
0,250001643881,6,360,2,8,3,1,131,0,1271100,4541
0,190001609790,7,650,2,7,1,1,126,0,1665507988,521
0,70001723615,8,650,2,8,3,1,999,0,1400000,537
0,210001621290,7,470,2,8,1,1,257,0,19031064,18214
0,120001618545,7,550,2,8,3,3,169,0,27616203,580
0,210001647975,7,490,2,6,1,1,543,0,2209932,1887
0,130001619765,6,530,2,7,3,2,296,0,1650000,816
0,80001611196,7,390,2,6,3,3,257,0,2980000,1077
1,80001611206,7,380,4,8,3,2,278,0,675560,52221
0,60001732741,7,600,2,3,5,3,999,0,80000,380
1,70001601757,8,400,2,8,3,3,230,0,6476201,35758
0,130001615420,6,570,2,6,3,3,296,0,500000,2109
0,170001724260,7,420,2,7,9,1,169,0,50000,297
0,270001649249,6,430,4,7,1,2,512,0,650000,913
0,190001654252,7,680,2,6,9,3,257,0,2356174581,4885
0,160001621878,7,380,4,8,1,3,111,0,40729145,750
1,90001644205,7,560,2,8,3,3,233,1,229859733,25610
0,240001645242,7,590,2,8,3,3,131,0,400000,1138
0,240001679656,7,710,2,8,9,2,142,0,4339121,8619
1,130001607410,7,450,2,8,3,1,277,1,180000,47184
0,130001653837,6,480,4,6,3,3,163,0,9558937,2400
0,90001725461,6,400,2,8,3,3,258,0,3750000,1667
1,180001605752,7,510,2,8,3,1,131,1,269011254,36407
0,250001602031,6,460,4,8,3,2,999,0,3000000,4992
0,100001603170,7,520,2,3,9,3,169,0,945000,435
0,130001678181,7,580,2,8,1,1,237,0,38407019,36
0,10001649417,6,440,4,6,1,2,512,0,300000,245
0,100001608206,6,320,2,8,1,3,265,0,500000,974
0,170001618753,7,660,2,8,3,3,277,1,5578480,33953
0,160001716197,6,500,2,6,3,1,257,0,3850000,132
0,130001634040,7,450,2,8,3,2,999,0,2430000,1570
0,60001619090,6,630,2,6,1,1,999,0,1600000,643
0,250001721348,7,640,2,8,1,1,999,0,26000000,185
0,160001622211,7,470,4,8,3,2,395,0,218991626,1180
0,230001611085,7,590,4,5,7,3,257,0,3000000,24
0,260001669090,7,790,2,8,3,1,923,0,7493135700000000,6989
0,80001653403,7,580,2,8,3,3,999,0,2940000,2960
0,240001726618,7,410,4,7,1,1,169,0,760000,42
0,210001649780,7,530,4,7,3,1,278,0,550000,278
0,220001635967,6,370,4,8,3,1,118,0,3875000,1867
0,70001609152,8,540,2,4,1,3,257,0,10320000,3498
1,100001603167,7,540,2,7,3,3,257,0,14450000,39104
0,90001653964,7,310,2,8,1,1,257,0,3220000,21911
0,190001723098,7,490,2,6,3,3,163,0,7700000,351
0,250001611228,6,440,2,6,3,3,999,0,8139937,2564
0,20001652449,6,520,2,8,3,1,101,0,24950000,5697
0,220001713753,7,680,2,8,3,3,277,1,17800000,7513
0,40001612904,7,560,2,4,3,3,257,0,30000,716
0,130001613027,7,440,2,8,1,1,171,0,415000,121
1,60001633656,7,390,4,8,3,1,278,0,57514314,37887
0,240001643363,7,380,2,7,3,1,125,0,1450000,272
0,250001719437,7,550,2,6,9,3,145,0,275000,277
0,270001643574,7,310,2,6,1,3,602,0,114300803,5801
0,70001654545,8,410,2,8,3,3,999,0,3800000,837
0,130001615606,7,430,4,6,3,1,221,0,2330000,388
0,220001600373,7,520,2,4,3,1,601,0,6850000,407
0,100001603173,7,570,2,8,9,3,171,0,1200000,593
0,220001596866,6,570,2,6,3,2,910,0,39677941,16155
0,130001615649,7,420,2,8,1,1,999,0,350000,371
0,250001639614,7,690,2,8,3,3,277,1,6500000,51765
0,130001610894,6,500,4,4,3,3,513,0,200000,106
0,110001635696,7,410,2,6,1,2,999,0,1050000,174
0,190001606350,7,630,2,6,3,2,257,0,210000,1126
1,190001619193,6,470,2,8,3,3,111,0,16050000,41238
0,260001712265,7,510,2,8,1,3,921,0,2600000,5114
1,130001607277,6,490,2,8,1,1,277,1,6547820,196760
0,130001598566,7,390,2,8,9,1,125,0,2200000,5692
0,250001602064,6,360,2,8,1,1,257,0,75612028,10607
0,80001645730,6,550,4,6,1,2,393,0,700000,433
0,210001620042,6,380,4,7,3,2,235,0,3369117,151
0,90001611918,7,560,4,4,3,1,999,0,1000000,107
0,80001648798,7,610,2,8,3,1,111,0,900000,2400
0,170001608748,5,600,2,8,3,1,101,0,663825487,187364
0,110001623296,6,320,4,8,1,1,131,0,1000000,17400
0,250001610658,6,560,4,8,3,3,922,0,370000,2432
0,220001713675,7,510,2,3,3,3,999,0,520000,395
0,220001713739,7,480,2,7,3,3,537,0,5800519,329
0,130001612810,6,500,2,8,3,3,258,0,100000,296
0,90001651121,7,580,2,6,3,3,512,0,2250000,847
0,50001647065,7,540,2,5,3,2,999,0,700000,1128
1,90001652508,6,410,2,7,3,1,257,0,430000,200586
0,220001596857,7,480,2,5,1,3,171,0,460000,921
0,50001634607,6,640,2,6,3,3,257,0,29671830,44773
0,250001610312,6,340,2,8,1,1,131,0,30781563,3487
0,270001675994,6,380,4,8,1,3,512,0,474260,578
0,130001607242,6,320,2,8,1,3,278,0,1300000,15880
0,110001604921,7,520,4,6,3,3,257,0,7770074300000000,4224
0,160001622687,7,500,2,8,1,3,298,0,5742757,1015
0,250001610520,7,370,2,6,9,1,278,0,120000,12694
0,50001619852,6,490,4,8,3,3,230,0,17447262,525
0,240001679628,7,600,2,8,1,1,257,0,1500000,63
0,250001606111,6,500,2,8,3,2,999,0,21199678,554
1,130001611021,6,340,2,7,3,1,234,0,3050000,83396
0,240001601841,6,250,4,8,1,1,132,0,2446192,3370
0,250001621714,7,420,2,6,3,3,531,0,20572,529
0,100001607068,7,530,2,8,1,1,293,0,6600000,738
0,60001646929,6,420,2,7,3,1,257,0,9000000,219
1,250001611800,7,620,4,8,1,1,277,1,86558099,155983
0,190001613474,6,520,4,6,5,1,257,0,1569477322,21913
0,250001605036,7,520,4,8,3,1,233,0,2900000,1198
0,10001635770,7,400,2,8,3,3,121,0,13596534,8682
0,190001716413,7,540,2,8,3,1,235,0,33859867,8682
0,160001723021,7,470,2,7,3,1,999,0,94638093,1235
0,250001611334,6,560,4,8,1,3,999,0,760000,4962
0,160001654973,7,490,4,8,3,1,257,0,4377966,300
0,140001721214,7,340,2,8,3,3,537,0,50000,143
0,130001607574,6,410,2,4,9,3,999,0,50,4984
0,100001613712,6,650,2,8,3,3,131,0,4370000,4984
0,230001600185,7,440,2,8,3,3,910,0,406000,2132
0,160001614855,7,530,4,8,9,1,266,0,2180000,975
0,210001596148,7,420,4,8,1,1,102,0,50113262,156
0,170001618402,7,500,4,7,3,2,161,0,4800000,1260
0,190001605578,6,450,2,8,3,1,111,0,5650312,237
0,130001671788,6,660,2,6,1,1,999,0,693000,46
0,90001643076,7,520,4,8,1,1,999,0,1380000,18
0,140001601796,7,580,2,4,9,3,999,0,998000,584
0,250001620744,6,450,2,6,1,1,257,0,100500000,91
0,190001613843,7,470,4,8,9,1,298,0,2150000,367
0,50001606429,7,480,2,8,1,5,125,0,2400000,10171
0,130001613145,7,450,2,6,9,3,257,0,17053610,736
0,270001643933,6,470,2,6,1,3,999,0,1570000,144
1,60001608935,7,490,2,8,1,3,278,0,2103490,41635
0,170001609077,6,430,4,7,3,1,581,0,1500000,231
0,130001598567,7,420,4,8,3,1,125,0,9700000,1129
0,30001600728,7,370,2,6,3,3,257,0,5000000,197
1,20001638575,7,580,2,8,3,1,277,1,13387247,20761
0,40001633332,7,440,2,8,3,3,257,0,200000,4538
0,140001601499,7,420,2,8,1,3,171,0,49634568,20882
0,80001649885,7,600,2,4,3,3,601,0,57287599,20882
0,250001715901,6,420,2,6,3,3,169,0,1,1340
1,250001639551,7,460,2,6,3,1,278,0,4600000,56729
0,260001619672,6,460,2,8,1,2,258,0,27361580,9983
0,200001652900,7,390,2,8,3,1,257,0,9882761,681
0,130001598565,7,350,4,8,3,1,121,0,2327000,4953
0,250001719431,7,410,4,6,3,1,999,0,70000,67
0,70001649961,8,610,4,8,1,1,922,0,5544340,171
0,220001600697,7,460,4,8,3,3,297,0,10963501,943
0,250001639581,7,550,2,8,3,1,403,0,74495092,1492
0,30001619653,7,600,2,8,1,3,131,0,2030930,144
0,250001604964,6,500,2,8,3,1,536,0,24435430,2275
0,240001611142,6,670,2,8,9,1,111,0,6901565800000000,17918
0,210001621482,7,670,2,6,1,1,923,0,51021528,492
0,90001651099,7,450,2,8,3,2,257,0,1000000,251
0,250001610123,7,290,2,8,1,1,999,0,910604,5110
0,50001600614,7,590,2,4,3,3,536,0,200000,242
0,130001615177,6,430,2,7,3,1,999,0,26695319,5147
0,260001668321,7,520,2,8,3,1,101,0,3311059,901
0,30001607353,6,490,4,8,3,3,277,1,2500000,13245
0,170001618614,6,520,2,8,3,3,235,0,3500000,8577
0,270001643554,6,690,2,8,9,1,921,0,11400000,1212
0,130001615455,6,380,2,8,9,3,278,0,4980000,1056
0,250001611972,6,380,2,8,9,3,131,0,32000000,6274
0,130001603607,6,490,4,8,9,3,395,0,4450000,755
1,190001609806,7,310,2,8,3,1,277,0,17361594,35703
0,100001689566,7,520,2,4,3,3,257,0,5178000,471
0,90001648388,7,400,4,8,3,3,233,0,2340000,1723
0,50001605373,6,330,2,8,1,1,131,0,11784969,29801
1,140001621340,6,590,2,8,3,1,277,1,122077813,168591
0,250001604821,6,500,2,8,1,1,131,0,23730000,168591
0,130001607249,6,590,2,8,3,2,296,0,106597276,4325
0,250001610263,6,570,2,8,9,3,278,0,88489357,10014
0,250001610530,7,480,4,4,9,1,999,0,320910,142
0,140001676637,7,480,2,8,3,3,266,0,426300,3163
0,50001696449,7,560,2,6,3,3,999,0,450000,207
0,210001614005,6,470,4,6,9,1,999,0,2020000,196
0,160001723251,7,480,2,6,3,1,999,0,50000,224
0,30001739358,7,240,4,4,1,2,999,0,40000,51
0,160001622692,7,690,2,8,9,1,124,0,459240,5291
0,250001611772,7,310,2,8,1,1,126,0,10482476,5291
0,130001603716,7,530,2,7,3,3,257,0,10260000,462
0,190001613496,6,540,4,8,1,2,298,0,300000,294
0,150001718413,7,290,2,8,9,3,257,0,800000,44
0,80001602750,7,560,2,8,3,1,171,0,41927265,1362
0,130001613318,7,580,2,8,3,1,111,0,33294400,2171
0,190001649621,7,400,2,7,3,3,295,0,1900000,1454
0,160001603289,6,400,2,8,1,1,257,0,11248275,6208
0,40001633259,7,510,4,8,3,3,131,0,11500000,2763
0,260001646920,7,670,2,7,1,3,403,0,1750000,103
1,70001615666,6,430,2,8,9,3,171,0,100000,165358
1,100001603158,7,360,4,8,1,1,131,0,6231793200000000,55314
0,80001611192,7,410,2,8,1,3,131,0,13162159,6117
0,250001602024,6,470,2,6,1,3,233,0,569000,2350
0,270001697080,5,640,2,7,1,1,257,0,17516670,44203
0,160001614863,7,600,4,6,3,1,923,0,22623175,256
0,250001613803,6,470,2,8,9,1,125,0,100000,239
0,230001602819,7,400,4,6,1,3,257,0,800000,592
0,130001607386,7,310,2,8,1,1,143,0,270000,1035
0,180001601332,6,380,2,6,9,2,257,0,490000,816
0,190001601400,7,320,2,8,1,1,278,0,2601756,19413
0,250001715859,6,420,2,8,3,1,298,0,2855000,1168
0,120001675472,6,430,2,8,1,1,131,0,17900757,3939
0,130001671792,6,620,2,5,5,3,999,0,1670000,309
0,260001691804,7,660,2,6,3,2,124,0,10300000,395
0,160001614780,7,480,2,8,1,1,401,0,8059408,1037
0,170001619686,7,330,2,6,1,3,257,0,1700000,1037
0,140001615721,6,600,2,7,9,1,999,0,20125000,1000
0,250001639612,7,450,2,8,3,2,131,0,37334585,10906
1,210001621256,6,730,2,8,9,1,131,1,23816837470000000,70307
0,80001648815,7,560,2,8,3,3,258,0,5760000,1261
0,160001622237,7,490,2,8,9,1,254,0,1200000,611
1,210001610599,7,650,2,7,3,1,277,1,12603538,70580
0,250001620303,6,400,2,8,3,3,131,0,26188527,1951
0,130001611571,7,380,4,8,3,3,125,0,200000,240
0,250001606238,7,580,2,7,5,2,999,0,390000,764
0,210001647171,7,450,2,8,1,1,277,1,27942323,27977
0,220001600369,7,290,2,6,1,1,257,0,1000000,52
0,60001608837,7,630,2,6,1,3,532,0,6000000,241
0,250001620590,7,710,2,8,3,1,142,0,6734330,14138
0,130001604311,6,480,4,8,3,1,243,0,35231109,10776
0,120001613607,7,420,4,8,9,1,133,0,186450,628
0,210001620036,6,430,2,8,3,3,999,0,539146,1302
0,130001619024,7,290,2,8,3,3,257,0,560000,691
0,260001712260,7,410,4,8,3,1,258,0,1000000,389
1,160001623073,7,430,2,8,1,1,142,1,11595232,46227
0,240001597549,7,540,4,8,1,1,257,0,9987420,2173
0,130001607247,6,570,2,8,3,1,278,0,2790000,16315
0,40001612905,7,260,4,8,1,3,101,0,38000,428
0,210001597000,6,440,2,7,1,3,999,0,800000,1096
0,90001719521,7,400,2,7,3,1,257,0,1300000,1679
0,40001643959,7,470,2,6,3,1,257,0,1900100,531
0,50001606022,6,480,2,8,3,2,131,0,5000000,2833
0,40001600305,7,490,2,2,3,1,257,0,27000000,2833
0,160001654957,7,290,4,8,9,1,999,0,0,941
0,30001667202,6,400,2,6,5,3,502,0,3100000,20
0,90001614656,7,330,2,4,3,2,257,0,2380000,348
0,240001679664,7,310,2,8,1,1,171,0,2210000,12499
0,190001639017,7,490,2,8,3,2,999,0,100000,414
0,250001609988,7,500,2,8,3,1,125,0,49654047,7389
0,250001609981,7,540,4,8,3,1,233,0,3411500,3408
0,250001605041,7,390,4,8,9,1,403,0,498000,758
0,120001645384,7,420,4,7,3,1,257,0,1030000,927
0,40001609194,7,540,2,8,3,3,142,0,3510000,1264
0,240001610205,7,590,2,6,3,1,923,0,1280000,4237
0,180001734011,6,430,2,6,3,1,172,0,5000000,1496
0,190001609797,7,520,2,8,3,2,233,0,9600000,953
0,160001603354,7,450,2,3,1,2,999,0,22330679,3989
0,100001689786,6,510,2,8,9,3,237,0,350000,451
0,90001611930,7,640,2,6,3,1,999,0,29400000,3364
0,170001609089,6,340,2,7,1,3,257,0,1374000,12236
0,130001671859,7,320,2,7,1,1,999,0,80000,27
0,50001647040,7,490,4,6,3,3,169,0,12341011,520
0,150001718092,7,490,2,8,3,3,233,0,2039900,179
0,160001622004,6,530,4,8,9,1,142,0,2400000,2416
0,80001620357,6,320,4,8,3,2,233,0,5760000,10075
0,170001618926,7,340,2,8,1,1,278,0,2530219,12502
1,100001613708,6,560,2,8,9,3,171,1,31086735,106143
0,130001607359,7,500,4,8,3,1,112,0,9550000,451
0,50001604587,7,560,2,6,9,1,298,0,170000,1585
0,250001613786,6,510,4,8,3,1,301,0,16130611,1398
0,70001600887,8,530,4,8,1,1,124,0,22550000,920
0,190001615331,7,510,2,6,3,3,921,0,1100000,1039
0,210001601868,6,540,2,8,3,1,232,0,9400000,12818
0,60001732737,7,590,2,8,3,1,298,0,450000,248
0,160001621900,7,390,2,8,1,1,111,0,14763838,319
0,10001643850,7,450,2,4,9,1,999,0,40000,232
0,50001605971,7,570,4,8,3,2,922,0,7700000,1635
0,210001619906,5,810,2,8,5,1,922,0,216331738,2225458
0,160001716208,6,540,2,8,3,1,171,0,3450000,43
1,10001649326,7,370,2,8,3,3,297,0,500000,5471
0,90001651349,6,360,4,8,9,1,131,0,38190083,2459
0,170001718649,7,450,4,8,3,3,999,0,190000,388
0,160001615030,7,530,2,8,9,3,131,0,64960636,3293
0,160001723220,7,550,4,8,3,3,999,0,100000,720
0,130001619073,7,630,4,6,3,3,243,0,150181506,430
1,190001619470,7,610,2,6,3,1,257,1,125515263,59971
1,250001613814,6,300,4,8,1,2,278,0,1998996,256903
1,80001602765,7,430,2,8,3,1,277,1,69673436,16948
0,250001610479,7,460,2,6,3,1,278,0,2102920,6610
0,160001603303,6,500,2,8,3,1,233,0,11270000,17588
0,240001644895,5,530,2,8,3,1,171,0,86745478,443425
0,240001679660,7,580,4,8,1,1,131,0,17135114,3425
0,190001638604,6,570,2,8,3,1,921,0,64349894,495
0,250001609991,7,500,2,8,1,1,172,0,106200000,1213
0,30001608307,7,510,4,4,1,2,999,0,120000,131
0,160001622600,6,580,2,8,1,1,999,0,4565000,980
0,130001598569,7,510,2,8,3,1,112,0,31660000,2037
0,130001604350,7,400,4,8,3,1,298,0,11100000,877
0,60001723404,6,450,2,8,3,3,257,0,28000000,676
0,80001621166,7,430,2,6,3,3,257,0,1320000,1696
0,240001610052,7,430,4,8,3,1,278,0,1799000,7137
0,150001718475,6,600,2,8,3,1,235,0,2550000,208
0,130001612818,6,380,4,8,1,1,131,0,150000,152
1,20001652534,7,580,2,6,3,1,257,1,72848839,41748
0,240001645025,7,640,4,4,5,1,581,0,2900000,71
0,210001601588,6,320,2,6,1,1,164,0,560000,1110
0,50001600765,6,510,4,6,1,3,923,0,100000,151
0,160001597814,7,580,2,8,3,1,125,0,28280000,6786
0,130001607241,6,710,2,8,3,1,121,0,138626761,37009
0,50001645913,6,490,4,8,3,3,266,0,4809050,1337
0,210001620188,7,320,2,8,1,1,131,0,1102218,1310
0,60001608933,7,570,2,6,3,1,512,0,36200000,1301
0,210001647148,7,750,2,6,3,1,257,0,179015362,3295
1,160001614525,6,610,2,8,3,1,277,1,183218504,95172
0,190001716389,7,360,2,8,9,1,233,0,3839173,1257
0,30001695675,7,540,2,6,1,3,257,0,1500000,125
0,30001653382,6,490,4,8,1,3,999,0,1900000,213
0,190001640584,6,550,2,8,9,1,121,0,14481573000000000,3012
0,190001640596,6,560,2,8,3,1,131,0,30899662,13720
0,140001676622,7,590,4,8,9,1,999,0,800000,3092
0,20001653886,6,420,2,8,3,1,125,0,2049500,3966
0,210001614003,6,540,4,6,1,2,999,0,2000000,321
0,250001719453,7,540,2,6,3,3,257,0,4000000,213
0,80001615733,6,370,4,8,3,3,292,0,1000000,6429
0,250001715839,6,610,4,8,1,1,999,0,1,683
0,210001601887,6,620,4,8,1,1,923,0,2680000,901
0,190001598395,7,420,2,8,1,3,169,0,390000,525
0,250001605032,7,560,2,8,3,3,999,0,9670000,629
0,60001723719,7,420,2,8,3,3,233,0,13300000,7941
0,270001643411,6,480,2,6,9,3,257,0,20000,495
0,150001621685,6,500,2,7,9,5,257,0,1970000,296
0,250001611271,6,410,4,8,1,3,113,0,464010,386
0,190001609820,7,580,4,8,1,1,114,0,11800000,199
0,250001606081,6,620,2,8,9,1,923,0,800000,540
0,190001609525,7,570,2,8,3,1,111,0,199961324,9998
0,160001614554,6,630,2,8,3,3,257,0,50295748,1543
