CD_CARGO,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,DS_SIT_TOT_TURNO
7,60001633670,59.0,4,8,1,2,266,0,257902.4,1054,0
6,190001714953,58.0,2,6,3,2,999,0,6000.0,3064,0
7,130001671873,42.0,2,8,3,1,278,0,1128554.76,12703,0
6,130001634118,51.0,2,7,3,3,125,0,1200000.0,49,0
6,160001622299,74.0,2,7,3,1,999,0,1012836.0,17807,0
7,100001614810,47.0,2,6,9,3,257,0,18037.2,53,0
6,160001603728,57.0,2,8,9,3,257,0,441141.98,6353,0
7,50001607317,51.0,2,8,1,3,131,0,399872.0,325,0
7,80001609907,40.0,2,8,3,1,113,0,22500.0,7099,0
6,240001614309,48.0,4,7,9,2,394,0,45000.0,519,0
6,160001621928,51.0,2,8,3,1,125,0,433370.27,15811,0
6,240001610965,36.0,4,8,1,1,131,1,651781.51,227632,1
7,180001601323,52.0,2,6,3,3,125,0,8263.0,1711133,0
7,80001646712,45.0,2,6,3,2,999,0,170000.0,462,0
6,240001644888,69.0,4,8,3,1,277,1,2894850.35,38428,0
7,240001644418,52.0,4,8,3,1,257,0,70711.0,2385,0
7,110001635710,46.0,2,8,3,3,101,0,85754.92,5292,0
6,210001648580,61.0,2,8,3,1,395,0,382210.33,632,0
6,130001615179,63.0,4,8,9,2,125,0,220000.0,1664,0
7,210001601916,42.0,4,8,3,1,171,0,605119.0,16116,0
7,180001608711,37.0,2,8,1,3,171,0,46050.0,2145,0
6,140001604466,39.0,4,8,1,2,266,0,92846.78,3106,0
7,80001621179,47.0,4,4,1,1,601,0,119354.43,1857,0
7,50001610369,41.0,2,5,1,3,536,0,285000.0,1093,0
7,140001723454,46.0,4,8,1,1,265,0,540662.46,179,0
7,160001717252,46.0,4,8,3,1,125,0,1107706.67,324,0
6,120001613404,54.0,2,8,3,1,278,0,270892.24,19479,0
7,270001615108,75.0,2,6,3,2,923,0,489512.45,63,0
7,270001700727,70.0,2,8,3,1,101,0,170000.0,11,0
6,190001729182,60.0,2,7,3,2,257,0,14250.0,106,0
6,250001613764,42.0,2,6,3,2,254,0,203500.0,510,0
6,250001612114,55.0,2,6,9,3,233,0,188980.0,682,0
7,160001612437,34.0,2,7,1,3,153,0,21000.0,4011,0
7,190001620534,59.0,2,6,3,1,999,0,28247.620000000003,2269,0
6,250001610324,45.0,2,8,3,1,131,0,258510.56,7637,0
6,190001645406,68.0,2,6,3,2,999,0,263000.0,2890,0
6,100001723421,56.0,2,8,3,3,257,0,667000.0,205,0
7,130001615662,55.0,2,8,3,1,278,0,31000.0,5654,0
7,40001612916,33.0,2,8,1,3,999,0,10000.0,1481,0
6,80001650192,57.0,2,8,9,1,201,0,12553865.34,26790,0
7,60001635797,52.0,2,8,3,3,142,0,117000.0,203,0
6,110001675049,57.0,4,8,5,2,265,0,358325.23,2519,0
7,240001647211,47.0,2,8,3,1,233,0,295000.0,2308,0
7,240001614332,48.0,2,6,1,1,257,0,200000.0,3958,0
7,190001606321,49.0,4,8,9,3,183,0,1296939.12,2158,0
7,50001606408,47.0,2,8,9,3,266,1,420000.0,57903,1
6,110001601969,49.0,4,8,3,3,131,0,771597.6699999999,3536,0
6,100001618101,50.0,2,8,3,3,125,0,400000.0,5995,0
7,40001650493,48.0,2,8,9,3,278,0,748642.35,13152,0
7,150001621567,53.0,2,8,3,2,142,0,411000.0,1208,0
7,80001602756,28.0,2,7,1,1,234,0,253800.0,1886,0
6,250001715859,42.0,2,8,3,1,298,0,285500.0,1168,0
6,210001604647,62.0,2,6,3,1,601,0,412000.0,2708,0
6,130001645092,59.0,4,4,3,3,923,0,879000.0,259,0
7,240001614335,61.0,2,8,3,1,257,1,46612300.31,41488,1
7,30001615048,58.0,2,8,1,3,142,0,2105000.0,921,0
7,30001608303,51.0,4,8,3,3,134,0,358490.0,1644,0
7,140001651407,51.0,2,6,3,3,257,0,110000.0,1261,0
7,240001605918,43.0,2,8,3,1,131,0,652314.97,12364,0
7,220001614404,53.0,4,8,3,3,265,0,100000.0,254,0
6,100001610559,43.0,2,8,3,1,125,1,206500.0,159786,1
7,210001647180,61.0,2,8,3,1,923,0,1636544.81,3307,0
6,240001645216,34.0,4,8,9,1,278,0,60634.68,39609,0
7,170001723343,35.0,2,7,3,2,931,0,560000.0,809,0
6,210001620457,45.0,2,7,1,1,237,0,200000.0,273,0
6,170001634997,50.0,2,8,3,1,131,0,15000.0,925,0
7,190001638478,54.0,2,7,3,1,403,0,100000.0,337,0
7,250001642268,59.0,2,8,9,2,257,0,293864.0,403,0
7,270001643585,38.0,4,8,9,2,131,0,3259868.88,31587,1
6,90001652517,37.0,2,8,3,1,295,0,637000.0,8080,0
7,240001612495,33.0,2,7,3,2,265,0,28000.0,425,0
7,250001611736,40.0,2,8,3,3,125,0,1030000.0,13397,0
7,210001647984,51.0,4,8,3,1,298,0,105550.0,23541,0
7,120001613591,55.0,2,7,3,1,125,0,125000.0,640,0
7,170001618755,52.0,4,8,9,3,125,0,120000.0,272,0
7,230001604223,57.0,4,6,1,3,298,0,17000.0,45,0
7,40001612914,37.0,2,8,1,3,126,0,214857.03,2318,0
6,50001620845,49.0,2,6,3,2,999,0,279000.0,8344,0
7,240001698424,45.0,2,8,9,1,131,0,679162.96,13341,0
7,90001712194,37.0,2,8,1,3,602,0,1399800.0,3546,0
7,250001610160,68.0,4,8,3,3,923,0,3380000.0,1448,0
7,100001675687,42.0,2,7,3,3,278,0,570000.0,9395,0
7,250001620593,45.0,2,6,3,3,257,0,30907.98,1913,0
6,170001595466,44.0,2,8,3,1,297,0,897176.81,21434,0
7,100001613734,56.0,4,6,1,3,512,0,150000.0,299,0
7,250001699814,54.0,2,8,9,1,266,0,18800.0,504,0
7,250001610020,65.0,4,8,1,1,115,0,907030.48,2504,0
7,250001602090,42.0,2,8,3,1,131,0,443200.0,1980,0
7,250001699854,56.0,2,7,9,1,169,0,66073.88,790,0
6,120001606596,56.0,4,8,9,3,125,0,402766.65,2702,0
8,70001621129,44.0,4,8,9,3,143,0,330000.0,932,0
6,240001611947,65.0,2,8,3,1,117,0,302928.57,1650,0
6,250001613954,37.0,4,6,9,1,999,0,53400.0,84,0
7,140001601490,33.0,2,8,1,3,101,0,103000.0,694,0
7,210001621320,48.0,2,8,3,1,125,1,1784416.8199999998,50667,1
6,170001609039,32.0,2,8,1,3,131,0,41000.0,8876,0
6,40001609206,44.0,2,8,3,3,278,0,80000.0,63812,0
6,190001619194,49.0,2,8,9,1,296,0,595000.0,2751,0
7,220001615042,45.0,2,8,3,3,111,0,163936.8,9298,0
6,200001603376,72.0,2,8,3,1,111,0,1932991.74,35672,0
5,120001652251,39.0,2,8,1,1,142,0,927126.43,178041,0
6,210001611160,46.0,4,8,9,3,257,0,459758.61,968,0
7,90001602724,57.0,2,8,3,3,999,0,792664.76,2801,0
7,130001615230,65.0,2,4,7,1,999,0,777216.34,4593,0
7,190001609578,56.0,2,4,1,1,921,0,42425.0,725,0
7,140001651403,45.0,2,8,1,3,266,0,81000.0,10191,0
7,100001607100,58.0,2,6,3,1,403,0,650000.0,2565,0
6,190001613476,46.0,4,8,3,1,125,0,183.53,2025,0
7,50001648306,40.0,2,7,3,1,257,0,400000.0,4960,0
7,210001647987,47.0,2,6,3,1,169,0,8628.68,3161,0
7,140001615513,28.0,2,6,1,3,257,0,200000.0,220,0
6,130001613387,56.0,2,7,3,3,403,0,27574.0,214,0
7,80001725509,42.0,4,8,3,2,258,0,103000.0,641,0
6,190001596784,50.0,2,6,3,2,999,0,9900.0,2488,0
6,130001615154,31.0,2,8,3,2,265,0,979000.0,3930,0
8,70001603782,54.0,2,8,1,1,266,0,40000.0,57,0
7,230001600184,49.0,4,8,1,1,132,0,300000.0,38,0
6,150001603197,32.0,2,7,3,3,931,0,24178.02,8701,0
7,130001607413,82.0,2,8,5,1,111,1,1433709.06,38960,0
6,250001604835,56.0,2,8,3,1,921,0,4870454.7,826,0
7,50001614701,38.0,4,8,1,3,999,0,225000.0,251,0
6,230001610952,37.0,2,8,1,3,297,0,50000.0,372,0
7,80001648798,61.0,2,8,3,1,111,0,90000.0,2400,0
6,90001650668,37.0,2,8,1,1,131,0,291709.23,1297,0
6,250001610708,60.0,2,8,3,1,131,0,720790.11,31768,0
6,130001606167,62.0,2,8,3,1,142,0,3066576.63,10679,0
7,90001647430,35.0,2,8,1,1,111,1,1051972.0,27973,1
6,130001607589,44.0,4,8,3,1,131,0,99962.49,1230,0
7,40001633338,57.0,2,8,3,3,131,0,1511618.09,3627,0
6,190001609745,45.0,2,8,1,1,298,0,242000.0,381,0
7,250001611815,45.0,2,6,1,3,278,0,106288.73,7766,0
6,100001610543,56.0,2,8,3,3,233,0,119000.0,6573,0
7,140001676610,56.0,2,8,3,2,133,0,25000.0,498,0
7,30001615057,59.0,4,8,5,1,999,0,100000.0,2718,0
7,240001614322,54.0,4,7,3,1,403,0,730000.0,112,0
6,250001620741,45.0,4,7,3,1,233,0,234756.26,701,0
7,110001701681,50.0,4,8,3,3,134,0,250000.0,213,0
6,210001649222,61.0,2,6,3,1,169,0,260501.45,1339,0
7,270001697220,37.0,4,6,1,2,411,0,5000.0,44,0
6,100001610548,66.0,2,6,3,1,257,0,300000.0,2189,0
6,110001593946,26.0,4,7,1,2,394,0,12000.0,865,0
7,90001675321,55.0,4,8,1,3,265,0,150000.0,507,0
7,80001602760,36.0,2,8,9,2,278,0,154521.0,4724,0
7,250001602150,37.0,4,8,1,1,248,0,375647.96,34332,0
7,250001609963,54.0,2,6,3,1,921,0,300000.0,6505,0
7,270001643577,47.0,4,3,9,3,999,0,180000.0,119,0
6,250001606105,49.0,2,7,3,1,703,0,522389.58,8822,0
7,150001619569,69.0,2,8,3,1,923,0,87000.0,387,0
7,50001648331,52.0,2,6,3,3,257,0,287000.0,1214,0
6,240001611141,54.0,4,8,3,1,277,0,1911582.49,54896,0
7,100001675675,54.0,2,6,1,3,176,0,3000.0,158,0
6,140001601462,50.0,2,8,1,2,131,0,370000.0,4819,0
7,250001699805,68.0,2,4,9,1,257,0,10000.0,859,0
7,160001623093,37.0,2,8,3,3,278,0,155082.73,1786,0
7,230001602209,48.0,2,6,9,3,257,0,600000.0,2187,0
7,20001620175,47.0,2,6,1,1,999,0,21000.0,788,0
7,250001692521,48.0,4,6,1,3,512,0,215000.0,93,0
7,130001615645,33.0,2,7,3,3,394,0,22700.0,3931,0
7,140001621047,34.0,2,8,3,2,125,0,71000.0,1479,0
7,50001609454,68.0,2,6,3,1,237,0,431900.0,5793,0
7,250001614918,56.0,2,6,1,3,502,0,217020.85,1516,0
7,110001701680,41.0,4,6,1,3,999,0,7000.0,122,0
6,130001615419,50.0,2,7,3,2,298,0,821000.0,1292,0
7,160001623074,24.0,2,7,1,1,266,0,4610.58,4694,0
7,270001643578,50.0,2,8,3,1,125,0,400000.0,8271,1
6,130001604338,43.0,2,8,3,3,131,0,632251.0,11540,0
6,50001602962,41.0,2,8,9,3,277,0,1024663.02,72416,0
7,250001597751,40.0,2,8,3,1,297,0,275000.0,1192,0
7,160001614866,54.0,4,7,3,3,999,0,900000.0,240,0
6,60001608848,52.0,2,6,3,3,258,0,30000.0,828,0
7,250001602159,41.0,4,8,3,1,291,0,647992.97,45091,0
6,210001614101,41.0,2,6,9,3,257,0,5000.0,32,0
7,220001723686,53.0,2,8,3,2,232,0,21500.0,171,0
7,60001635809,56.0,2,8,3,1,277,1,1597723.94,68289,1
7,130001603711,56.0,2,7,3,3,257,0,260000.0,2125,0
7,250001602147,79.0,2,8,3,3,111,0,454865.47,3402,0
6,50001607222,50.0,4,8,9,3,131,0,650000.0,1635,0
7,250001612277,40.0,4,8,1,1,171,0,299643.54000000004,330,0
5,210001610033,59.0,4,4,9,1,257,0,432426.04,17292,0
7,50001619247,49.0,2,6,3,2,999,0,15000.0,245,0
7,190001600426,38.0,2,6,1,5,207,0,85000.0,453,0
7,250001620601,63.0,2,6,9,1,171,0,449000.0,1567,0
7,190001612177,57.0,2,8,3,1,257,0,710437.27,776,0
6,160001603311,29.0,4,6,1,1,278,0,5000.0,33376,0
7,90001695737,42.0,4,8,3,1,257,0,1.0,1639,0
6,190001636386,67.0,2,6,3,1,923,0,263574.95,2294,0
7,220001713855,62.0,2,4,3,1,298,0,2471200.0,233,0
7,190001620480,59.0,4,8,3,1,999,0,15000.0,541,0
7,190001598393,43.0,2,8,1,1,101,0,538043.36,17357,0
6,160001654678,35.0,2,8,1,1,131,0,73000.0,2980,0
7,110001620545,60.0,4,8,1,2,131,0,500000.0,626,0
6,250001611956,43.0,2,8,3,1,999,0,379248.35,14841,0
8,70001636069,41.0,2,8,3,1,297,0,206000.0,3841,0
8,70001723605,55.0,2,7,3,2,235,0,1000000.0,259,0
6,250001612122,45.0,2,8,3,1,125,0,145000.0,679,0
7,90001652992,52.0,4,8,1,1,999,0,304000.0,418,0
7,250001699858,60.0,2,8,3,1,233,0,1.0,993,0
6,250001610266,45.0,2,8,3,1,278,0,63497.0,3665,0
6,90001614750,50.0,2,8,3,3,233,0,156226.99,6295,0
7,130001615638,41.0,2,8,3,1,111,0,210598.0,1041,0
6,190001601694,50.0,2,6,3,3,169,0,39057.22,3187,0
6,130001621218,43.0,4,8,1,1,113,0,100000.0,415,0
6,130001613390,66.0,4,8,3,2,278,0,79643.98,8529,0
7,250001597777,54.0,2,8,3,1,101,0,778231.36,1930,0
6,100001723255,59.0,4,4,3,2,709,0,220000.0,257,0
7,10001642311,49.0,2,8,3,1,201,0,124000.0,1333,0
6,100001632858,41.0,2,8,1,3,999,0,30000.0,622,0
7,90001653964,31.0,2,8,1,1,257,0,322000.0,21911,0
6,270001700075,45.0,2,8,3,1,125,0,90000.0,780,0
7,260001691801,50.0,2,8,3,1,257,0,145000.0,281,0
6,140001615720,60.0,4,8,3,1,131,0,204274.0,4865,0
7,80001604492,43.0,2,8,3,1,113,0,80000.0,11537,0
7,90001695735,43.0,2,5,3,2,166,0,15000.0,232,0
6,50001609337,37.0,2,8,3,1,233,0,522000.0,82693,0
7,100001606615,74.0,2,6,1,1,257,0,5005989.95,10918,0
6,190001638595,62.0,4,6,3,1,257,0,568371.12,791,0
6,250001612109,59.0,2,8,1,1,277,1,1521962.08,92225,0
6,190001723546,50.0,2,3,3,2,703,0,36000.0,255,0
7,60001721686,43.0,2,8,1,3,931,0,424000.0,251,0
7,140001611030,46.0,2,8,3,3,124,0,143500.0,3788,0
6,240001647325,46.0,2,8,1,1,124,0,63000.0,1043,0
7,250001643675,59.0,2,4,3,1,923,0,672664.43,127,0
7,120001615142,42.0,2,8,3,3,278,0,530000.0,26680,0
7,140001651436,49.0,2,8,3,3,233,0,161000.0,2903,0
6,250001612111,34.0,4,8,3,1,257,0,727258.32,757,0
7,200001653264,47.0,4,8,9,3,131,0,120000.0,746,0
6,190001723548,62.0,2,8,3,1,111,0,2678424.4,823,0
6,250001635955,55.0,2,8,3,1,298,0,2600000.0,137,0
7,110001621200,45.0,2,8,3,1,277,0,1061208.7,24863,1
6,190001603416,44.0,2,6,3,1,921,0,6837.97,2971,0
7,250001642257,34.0,2,6,1,1,172,0,9570.0,499,0
6,270001642308,42.0,4,8,1,2,999,0,125500.0,845,0
6,250001604831,50.0,2,6,3,3,257,0,110000.0,5531,0
6,210001611167,52.0,2,6,1,1,921,0,32000.0,7177,0
7,250001610446,46.0,4,8,3,1,131,0,80000.0,1418,0
6,130001603583,47.0,2,6,1,1,278,0,718202.1799999999,17631,0
6,240001611142,67.0,2,8,9,1,111,0,690156.5800000001,17918,0
6,260001600239,41.0,2,8,3,1,131,0,148928.11000000002,1126,0
6,120001596061,36.0,4,8,1,1,296,0,216281.21,191,0
6,170001609080,50.0,2,8,3,3,277,1,2865184.77,273267,1
6,240001644650,41.0,2,8,3,1,131,0,704185.78,1281,0
6,260001619668,56.0,2,5,3,1,278,0,405500.0,26696,0
7,60001635820,48.0,2,6,3,2,999,0,42000.0,245,0
7,210001620217,40.0,2,8,3,1,999,0,248282.19,11077,0
6,90001730700,37.0,4,4,1,2,169,0,220000.0,242,0
7,190001615301,55.0,2,6,1,3,536,0,100000.0,376,0
7,110001612939,59.0,2,8,3,1,101,1,736128.34,36919,1
6,230001604231,46.0,2,8,3,3,233,0,25000.0,1555,0
7,130001615591,36.0,2,8,1,3,278,0,131565.18,12831,0
7,40001600310,46.0,2,6,3,2,257,0,500000.0,20876,1
7,40001618460,47.0,4,8,1,3,132,0,65156.01,557,0
7,270001643140,46.0,4,6,3,3,999,0,630000.0,134,0
7,140001621067,67.0,2,4,3,3,190,0,282000.0,124,0
7,190001639043,49.0,2,7,1,1,999,0,45000.0,551,0
6,80001723276,45.0,2,8,3,3,258,0,357989.97,58887,0
7,200001617959,43.0,2,8,1,3,131,0,406000.0,137,0
6,50001620866,64.0,2,8,1,2,257,0,606166.14,1998,0
6,80001602791,36.0,2,8,3,1,278,0,257913.55,6218,0
7,90001605414,58.0,2,8,5,2,131,0,4170000.0,285,0
6,130001613380,51.0,4,6,1,1,257,0,2280000.0,580,0
6,160001654857,56.0,2,8,3,1,131,0,1104915.46,2719,0
6,40001618454,39.0,4,7,1,1,999,0,30000.0,2214,0
7,130001596330,40.0,4,8,3,1,171,0,48000.0,277,0
7,210001621483,39.0,2,6,3,1,170,0,20000.0,2996,0
7,40001618358,33.0,2,8,1,3,233,0,130000.0,406,0
6,200001695811,44.0,4,6,3,2,931,0,959.9,147,0
6,270001643407,37.0,2,6,9,3,277,1,3712679.62,55292,1
7,190001620520,50.0,2,8,3,1,126,0,470087.7,14335,0
7,80001645484,47.0,2,8,3,2,403,0,273575.53,5224,0
7,160001716090,35.0,4,8,9,1,999,0,125000.0,210,0
7,160001597808,40.0,2,7,1,4,176,0,49966.0,774,0
7,200001598471,43.0,2,6,3,1,237,0,300000.0,2360,0
7,160001717242,65.0,2,2,3,1,601,0,604000.0,269,0
7,170001613430,36.0,2,8,1,1,115,0,101638.79,7596,0
7,250001610539,31.0,2,8,3,1,278,0,54745.07,64175,1
8,70001621142,48.0,2,8,3,1,999,0,431900.0,328,0
7,160001716008,49.0,2,7,3,1,999,0,725000.0,27316,0
6,210001620036,43.0,2,8,3,3,999,0,5391.46,1302,0
8,70001723603,33.0,2,8,3,3,257,0,246879.0,1463,0
7,140001621071,33.0,2,8,3,3,303,0,53000.0,4430,0
7,170001718137,71.0,2,8,3,1,131,0,39000.0,8,0
7,260001692884,35.0,2,6,3,1,512,0,45000.0,137,0
7,100001614798,21.0,2,7,1,3,257,0,170000.0,13364,0
7,60001723727,52.0,4,3,5,3,999,0,211000.0,227,0
6,240001597456,47.0,2,8,3,1,297,0,380079.13,1989,0
6,270001697195,45.0,2,8,3,3,131,0,65000.0,1701,0
7,90001675313,59.0,4,8,1,3,266,0,185000.0,186,0
7,240001726618,41.0,4,7,1,1,169,0,76000.0,42,0
7,250001611785,53.0,2,8,3,1,257,0,215421.97,3336,0
7,50001620014,54.0,4,8,3,2,297,0,120000.0,925,0
6,250001610673,43.0,4,8,3,5,278,0,593269.22,125846,1
7,230001600132,48.0,4,8,1,3,298,0,550000.0,103,0
6,10001649413,49.0,4,6,3,3,999,0,110000.0,248,0
7,250001621735,83.0,2,8,3,1,131,1,1367858.68,39393,0
7,30001600726,49.0,2,8,3,1,277,1,201000.0,6342,1
6,140001604546,40.0,2,8,9,3,296,0,39272.08,11640,0
7,250001621407,67.0,2,8,3,1,111,0,182453.74,7179,0
7,170001608972,41.0,2,8,1,1,113,0,538800.0,68359,1
7,90001653595,47.0,2,8,3,3,234,0,1368086.29,21852,1
7,250001721330,60.0,2,8,3,1,169,0,480000.0,550,0
7,160001622685,52.0,2,5,9,1,999,0,150000.0,219,0
7,40001618375,30.0,4,8,1,3,257,0,15000.0,264,0
6,170001718770,35.0,2,6,1,1,999,0,9165.0,73,0
7,30001643382,46.0,2,8,3,1,297,0,180000.0,91,0
6,230001610804,44.0,2,8,1,3,132,0,400000.0,145,0
7,210001597024,33.0,2,7,3,1,411,0,195000.0,672,0
7,130001605819,49.0,2,8,3,1,131,0,211876.02,2314,0
6,250001643718,37.0,2,8,1,1,257,0,343843.51,6626,0
7,90001651094,42.0,4,8,3,1,923,0,216000.0,380,0
6,210001597514,31.0,4,8,1,1,222,0,160000.0,1081,0
6,190001600472,50.0,2,8,1,2,171,0,36000.0,481,0
6,170001609113,49.0,4,7,9,1,257,0,447455.59,4202,0
7,40001609321,51.0,2,8,3,3,257,0,360000.0,705,0
6,250001604947,36.0,4,8,1,3,257,0,821972.0,3240,0
6,80001610102,31.0,2,8,1,1,277,1,31000.0,63362,0
6,220001612148,57.0,2,4,3,3,601,0,828500.0,371,0
7,250001610159,46.0,4,8,3,1,232,0,713801.61,52932,0
7,250001621731,43.0,2,3,9,1,257,0,6000.0,1059,0
6,190001619496,79.0,4,8,1,1,131,0,200000.0,96,0
6,230001600112,50.0,2,8,9,3,297,0,1869421.97,14193,1
7,270001643575,33.0,2,6,1,1,999,0,150000.0,2233,0
6,130001634113,52.0,4,8,1,1,131,0,5144754.0,338,0
7,190001645655,56.0,2,7,3,3,999,0,1140000.0,364,0
7,150001619570,81.0,4,8,5,1,999,0,2411313.54,40230,1
7,50001648291,47.0,2,8,3,1,257,0,285000.0,2789,0
8,70001614217,53.0,4,8,3,2,233,0,690000.0,250,0
7,250001602021,43.0,4,8,3,1,118,0,451032.22,14646,0
7,210001648942,43.0,2,8,3,1,277,1,227692.87,85692,1
7,220001713737,53.0,2,8,1,1,266,0,180000.0,347,0
6,60001668626,38.0,4,6,1,3,999,0,80000.0,355,0
7,60001613151,42.0,2,8,1,3,104,0,192873.0,368,0
6,130001607606,44.0,2,8,3,3,999,0,1900216.75,1805,0
7,50001610370,45.0,2,4,3,2,999,0,2000.0,1206,0
7,40001633336,28.0,4,8,3,1,131,0,984572.56,32406,1
6,160001622626,47.0,4,8,1,3,296,0,52377.0,588,0
7,130001671863,51.0,2,6,9,3,257,0,3800000.0,2694,0
7,220001731777,49.0,2,6,3,3,257,0,283501.0,158,0
7,90001653623,55.0,2,8,3,3,296,0,683291.56,2147,0
7,90001674811,44.0,2,8,3,3,278,0,61580.53,2431,0
7,190001619473,32.0,2,8,3,1,131,0,44656.16,11244,0
6,170001609117,35.0,2,8,3,1,111,0,548119.94,11972,0
7,50001613914,46.0,2,8,3,3,131,0,1882644.97,38147,0
7,210001620227,44.0,4,8,5,3,257,0,127811.0,568,0
7,210001696196,32.0,4,7,1,1,999,0,316000.0,523,0
7,130001611559,40.0,2,8,1,3,297,0,505000.0,4289,0
7,250001619361,65.0,2,6,9,1,999,0,250100.0,1921,0
7,130001611614,61.0,4,6,3,3,999,0,180000.0,9,0
6,190001645419,52.0,2,8,9,1,999,0,84000.0,3327,0
8,70001649943,63.0,4,8,9,1,922,0,600000.0,1032,0
7,60001739276,55.0,4,6,3,3,151,0,100000.0,97,0
7,220001596848,38.0,2,8,3,3,278,0,250000.0,983,0
7,130001613143,42.0,2,8,3,1,277,1,672040.36,40815,0
7,190001723090,39.0,2,8,3,3,297,0,98000.0,449,0
7,190001609777,60.0,2,4,1,2,703,0,120000.0,434,0
6,190001613473,54.0,2,8,3,1,212,0,165000.0,1145,0
7,80001609897,38.0,2,8,3,3,233,0,765000.0,10102,0
7,50001619241,42.0,2,8,3,2,537,0,5000.0,486,0
6,70001601747,32.0,2,8,1,1,133,0,370000.0,15050,0
6,130001619740,60.0,2,6,3,2,169,0,41235.49,303,0
6,120001650736,63.0,2,8,3,2,922,0,989000.0,5179,0
7,140001611675,40.0,2,8,1,1,257,0,33330.19,4343,0
7,250001597744,43.0,2,8,1,1,999,0,548900.0,7771,0
8,70001596097,56.0,2,8,3,2,143,0,248000.0,3030,0
5,250001615891,59.0,2,8,3,1,131,0,267421.27,7822518,0
7,260001600224,53.0,2,4,3,3,536,0,280000.0,296,0
6,100001599603,36.0,2,8,3,1,115,0,90000.0,1856,0
6,270001727608,45.0,2,6,3,1,233,0,208000.0,1094,0
7,140001676599,46.0,2,6,3,3,257,0,70500.0,248,0
6,160001614536,47.0,4,8,3,2,266,0,20000.0,597,0
7,190001615334,62.0,2,4,3,1,237,0,210000.0,298,0
7,100001599568,49.0,2,4,3,3,171,0,10000.0,545,0
7,190001609581,57.0,2,7,3,1,104,0,4767000.0,4455,0
8,70001600820,53.0,2,8,3,3,297,0,180000.0,1958,0
6,250001620712,39.0,2,6,9,1,192,0,9200.0,3223,0
6,130001634124,50.0,4,8,1,3,264,0,220000.0,546,0
7,240001605929,48.0,2,8,9,1,403,0,139459.88,25063,0
8,70001712799,46.0,2,6,3,3,999,0,90000.0,74,0
7,210001696193,55.0,4,8,3,1,923,0,33569.4,3560,0
6,160001614454,58.0,2,8,3,1,124,0,1672358.88,7982,0
7,130001607381,56.0,4,8,1,2,999,0,42551.89,8227,0
6,190001601715,42.0,2,2,3,1,163,0,126101.83,2478,0
6,130001615202,48.0,2,6,3,3,298,0,700000.0,1050,0
7,220001723692,53.0,2,8,9,3,112,0,642000.0,16,0
6,100001599085,43.0,2,8,3,1,131,0,1247000.0,9549,0
7,150001718108,35.0,2,8,1,1,114,0,142000.0,291,0
7,240001616181,64.0,2,8,9,3,111,0,669915.97,12169,0
7,190001613621,40.0,2,8,3,3,257,0,811880.0,696,0
7,250001611780,61.0,4,8,3,1,125,0,1080000.0,3903,0
7,150001621381,34.0,2,8,3,3,172,0,287000.0,1246,0
7,30001608274,44.0,4,7,3,3,999,0,35000.0,54,0
7,250001643623,50.0,2,5,1,2,931,0,2000.0,321,0
7,40001618675,35.0,2,7,3,1,257,0,1400000.0,4711,0
7,230001605891,54.0,2,7,1,1,277,1,700000.0,5373,1
7,60001608910,37.0,2,8,9,1,257,0,120000.0,2088,0
7,10001643434,42.0,4,8,9,3,921,0,300000.0,55,0
7,250001609984,60.0,4,8,3,1,257,0,145000.0,467,0
7,230001595304,48.0,2,8,3,3,277,1,1242878.12,6627,1
8,70001621137,48.0,2,8,3,3,297,0,780000.0,1771,0
6,250001606066,43.0,2,8,3,2,142,0,1365930.0,3104,0
6,250001611249,44.0,2,8,3,1,101,0,3128131.88,34163,0
7,270001672839,46.0,4,8,3,3,265,0,20500.0,5157,0
6,100001713823,73.0,2,8,3,3,921,0,670000.0,242,0
7,170001609884,40.0,2,6,3,3,166,0,200000.0,6830,0
7,50001603009,36.0,2,7,3,2,125,0,305576.45,30610,0
7,80001621152,62.0,2,7,9,3,297,0,250000.0,2147,0
7,110001595914,46.0,2,8,3,3,233,0,175000.0,429,0
7,240001597540,33.0,2,7,1,1,278,0,410000.0,10947,0
8,70001650804,59.0,2,6,3,1,233,0,533500.0,4730,0
7,140001676635,44.0,4,8,1,2,133,0,220699.0,9953,0
6,90001650884,38.0,2,8,3,1,277,0,768105.23,37091,0
7,200001725850,47.0,4,6,3,3,999,0,95000.0,126,0
6,60001619166,42.0,2,8,1,3,403,0,136000.0,1084,0
6,70001608447,37.0,4,8,9,1,296,0,458910.77,20021,0
6,160001614494,59.0,2,8,3,3,232,0,347703.0,365,0
8,70001616721,58.0,2,8,3,1,297,0,10000.0,811,0
6,210001649241,54.0,2,8,3,1,131,0,4574868.55,3843,0
6,240001645203,55.0,4,8,9,2,132,0,206873.78,8864,0
7,190001612224,32.0,2,8,1,1,999,0,59789.64,8939,0
7,190001620515,44.0,2,6,3,2,254,0,195.32,1113,0
6,130001613202,24.0,4,8,1,1,999,0,32495.0,2146,0
7,250001611801,60.0,4,8,5,2,265,0,209504.49,5196,0
6,100001638997,55.0,2,6,3,3,604,0,457000.0,562,0
